Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Emitter,,,,
5398.695804,1041.861781,0.562603953,12.82069669,0.106738009,1,,,,
5409.089193,146.8609706,1.988394427,10.10810622,1.846418346,0,,,,
5400,1021.012315,0.004817302,12.91325301,0,1,,,,
5410,1029.495065,0.387172667,7,0,2,,,,
5408.717962,157.1691769,2,21.79683156,1.640268873,0,,,,
5410,134.3568093,1.665270668,20.3742183,1.930947569,0,,,,
5410,135.8060169,1.969509398,7,1.714836032,0,,,,
5401.776587,1017.278565,0.587467322,16.42242296,0.029295748,2,,,,
5400,159.8470946,1.262862358,11.32200066,1.853499505,0,,,,
5403.934434,353.446335,1.295718709,32.9137728,0.732319652,-1,,,,
5401.920277,214.4951655,0.773764318,29.98533279,0.834236239,-2,,,,
5400,1058.145858,0.496160028,23.0613385,0.07012066,2,,,,
5400,107.3897424,2,10.91677067,1.24208644,0,,,,
5407.901131,980.5321153,0.586669279,26.81230109,0,1,,,,
5410,1014.85345,0.165846548,17.70947211,0,1,,,,
5401.663964,1044.015819,0.32789032,19.56845757,0,2,,,,
5405.307399,135.8173779,1.945210385,15.45941147,1.862227897,0,,,,
5400,132.7071589,1.658457525,13.71167952,1.701534422,0,,,,
5400,167.306575,1.830799106,9.82492088,1.859235138,0,,,,
5400,1038.588219,0.154583913,9.785611977,0.228695119,1,,,,
5400,133.4188,1.674422228,12.53876766,1.989095886,0,,,,
5401.077159,832.2032366,1.471945715,39.64829822,0.076491246,-2,,,,
5408.692153,113.9904076,1.752572227,21.81276507,1.728797213,0,,,,
5400,1078.563293,0.142936273,13.85745236,0.315958489,1,,,,
5400,1022.309313,0.29759519,20.60054256,0,1,,,,
5410,1006.3024,0.207752116,24.15391263,0.022836755,1,,,,
5400,1020.871676,0.219212202,19.32481091,0,1,,,,
5400.134066,280.1317727,1.622389986,18.53613084,1.752096958,-1,,,,
5400,1038.654107,0.563745413,15.84925312,0,1,,,,
5410,1025.641105,0.264170239,9.880514999,0.112339054,2,,,,
5404.674817,122.8282755,1.848494805,17.1029883,2,0,,,,
5405.735919,1030.567516,0.365558155,9.630224347,-0.034945369,2,,,,
5403.147334,993.6707136,0.137791246,14.23919895,0.14403526,1,,,,
5400,1001.90942,0.313356311,21.70546544,0.111980353,1,,,,
5400.919312,1036.588676,0.561967464,10.65961561,0,2,,,,
5404.581874,506.179754,0.581460999,44.23246046,1.113344083,-1,,,,
5400,151.9440074,2,7.655034347,1.723205037,0,,,,
5400,135.6005983,1.818095769,21.68999763,1.658098769,0,,,,
5409.355929,1041.03917,0.476598658,11.58293231,0,2,,,,
5400,991.3827587,0.001125778,19.3643322,0,1,,,,
5400,1071.809407,0.294177938,12.82800548,0.102922182,2,,,,
5410,1022.022988,0.698702996,7,0.198829416,1,,,,
5409.303358,118.1576018,1.685315697,11.02366325,1.841831985,0,,,,
5404.628008,204.5815449,1.158054029,8.376074655,0.742632888,-1,,,,
5404.652116,880.2010614,0.542033778,25.9023419,1.009823911,-1,,,,
5407.689227,1033.560027,0.004740825,15.63590869,0.377805348,1,,,,
5400,130.1835163,2,21.63646201,1.893338191,0,,,,
5403.461177,100,2,15.83228962,2,0,,,,
5400,1016.919563,0.237667421,13.85073346,0,1,,,,
5400,1017.052598,0.15042568,17.07746392,0,1,,,,
5408.003064,1040.128762,0.179672621,13.1089825,0,1,,,,
5410,140.056464,1.378624422,7,1.492810106,0,,,,
5400,1029.71849,0,18.84213361,0.337821266,2,,,,
5400.020296,608.0777052,0.707404318,44.82248333,1.377659528,-2,,,,
5410,1045.691833,0.412446246,7.124098725,0.222010878,2,,,,
5404.904632,1065.923193,0.113572045,19.53918627,0.183087818,2,,,,
5402.832834,1066.167706,0.472950979,14.67689661,0,2,,,,
5400,100,2,10.58581611,1.708506111,0,,,,
5402.586833,174.3488886,1.654679569,12.32385455,1.783961236,0,,,,
5410,1015.806522,0.236961656,11.63868198,0,1,,,,
5400,1039.530985,0.596213982,15.0191637,0,2,,,,
5408.674793,133.4868064,2,10.28776051,1.774078982,0,,,,
5400,136.5817989,1.667743332,11.92593513,1.714522075,0,,,,
5400,1015.408819,0.365457758,7,0.15120529,1,,,,
5404.323011,1009.957282,0.391048173,13.76454482,0.127951369,1,,,,
5400,1011.75791,0.423140518,18.93276243,0.271044507,1,,,,
5398.282394,117.5325864,1.787585125,17.2029073,1.815035348,0,,,,
5400,1030.180988,0.354979882,23.04766985,0,2,,,,
5400,131.1704839,2,8.788408951,1.785985258,0,,,,
5410,155.4894959,1.601770917,10.41286999,1.919576066,0,,,,
5400,1021.705656,0.497262111,19.71051759,0.315213141,1,,,,
5400,998.9704299,0.3429841,9.589617761,0,1,,,,
5406.163967,176.1644802,1.64381133,15.66742005,2,0,,,,
5400,1007.043812,0.597515377,19.61687154,0,1,,,,
5400,1024.220568,0.463354579,10.10364541,0.122379918,1,,,,
5403.700247,1029.600876,0.049202986,10.7856313,0,1,,,,
5402.088036,1078.223048,0.144273929,7,0,2,,,,
5400,141.2702652,1.951171667,18.96193739,2,0,,,,
5400,125.3472764,2,16.62283891,1.783349272,0,,,,
5400.850668,1031.373512,0.372919924,12.91225737,0,2,,,,
5404.716608,1032.649813,0.338803092,21.73200105,0.220141093,1,,,,
5400,136.1021438,1.612930793,9.940555756,1.941504399,0,,,,
5404.058055,720.6527462,1.705295608,16.89902398,1.295060735,-2,,,,
5400,994.6292162,0.135550753,13.565446,0,1,,,,
5401.576304,1034.719165,0.295918759,9.51569326,0.053019704,2,,,,
5409.764087,1018.003596,0.673183406,10.44611744,0.058211978,1,,,,
5405.44965,527.0342583,0.858229964,41.2594494,1.748055544,-1,,,,
5400,140.515107,2,12.01888467,1.497443004,0,,,,
5410,1081.381318,0.610021965,17.01032168,0,2,,,,
5400,1035.603735,0.17041269,15.73841261,0,2,,,,
5400,1012.984885,0.373956535,19.65992263,0,1,,,,
5400,109.1728469,1.896918046,12.93270847,1.723606096,0,,,,
5402.077346,777.4296942,0.99064791,12.27299602,1.308580481,-2,,,,
5404.903182,1007.855009,0.319639599,12.65253696,0,1,,,,
5400,140.2318772,1.814439671,7,1.622781286,0,,,,
5401.301917,163.2010489,1.72646333,14.64661108,1.852340775,0,,,,
5402.035382,170.2228232,1.518960393,15.97951273,1.812569085,0,,,,
5410,154.5019371,1.2984201,12.3485733,1.409257194,0,,,,
5400,122.9422375,2,7,1.863872143,0,,,,
5402.884552,1069.988776,0.619652254,19.40171631,0.834688934,-1,,,,
5410,1009.627624,0.610728124,15.74489024,0,1,,,,
5410,1047.763561,0.55559197,20.82604976,0,1,,,,
5407.743336,982.6258296,0.339773124,30.92014676,1.768271896,-1,,,,
5400,1020.193451,0.359650925,22.96695023,0.14051696,1,,,,
5406.886962,1026.034184,0.394348384,23.93838321,0.069927208,2,,,,
5400,1027.574167,0.599556279,19.82541438,0,1,,,,
5406.040465,156.6997885,1.922176257,15.71920195,1.420379367,0,,,,
5401.627348,1048.233997,0.523927933,21.84694033,0,2,,,,
5410,122.2567482,1.646086257,15.45349942,1.695025124,0,,,,
5400.344225,807.9629754,1.588159988,42.32046719,0.381116002,-1,,,,
5400,1038.295802,0.337339647,24.4931905,0,2,,,,
5400,108.835403,1.895827432,7.51871653,1.599242794,0,,,,
5400,1009.219371,0.451873983,16.0829933,0,1,,,,
5410,1029.397062,0.27506538,20.95027295,0.055144452,1,,,,
5405.168731,128.5162986,1.825682579,15.28993067,1.937170887,0,,,,
5400,1001.588924,0.70209103,17.76108315,0.317868529,1,,,,
5400,1028.453727,0.07691158,12.86291475,0,1,,,,
5404.339271,1013.510546,0.121281168,12.89638009,0.17431314,1,,,,
5400,1047.161568,0.30957742,10.96779322,0,2,,,,
5410,149.6045852,1.687888189,19.5531221,1.490016714,0,,,,
5410,136.3336632,1.973667379,16.38003031,1.266702074,0,,,,
5410,1026.957601,0.249521416,12.59009697,0.14547465,1,,,,
5400,1026.472076,0.208251202,15.90305715,0,1,,,,
5402.029652,162.613496,1.686604914,10.70871569,1.73175563,0,,,,
5407.221532,991.2398006,0.214564678,13.92748135,0.261259796,1,,,,
5405.207345,808.0153417,1.302183037,31.93502588,1.231039323,-1,,,,
5400,128.8458504,1.400485025,9.528574087,1.926232951,0,,,,
5402.417169,131.872863,1.60105324,8.189286365,2,0,,,,
5403.208418,155.2572712,2,8.734871856,1.783570548,0,,,,
5400,1008.167545,0.16686515,18.33780209,0.020515375,1,,,,
5400,1069.465745,0.280153429,15.29705441,0,2,,,,
5406.220295,1055.536129,0.166661796,7,0,2,,,,
5410,128.9981342,1.904151845,10.64334529,1.829517504,0,,,,
5400,1014.353571,0.082310704,13.6053237,0.408380433,1,,,,
5404.69052,100,2,12.09153071,1.644417403,0,,,,
5407.373495,1024.577749,0.264312028,23.14547138,0,1,,,,
5410,1038.337657,0.089071638,15.57894205,0,1,,,,
5409.950383,112.1914199,1.690797101,7,1.524522224,0,,,,
5400.467876,153.4111998,1.665988828,8.345362318,1.359445368,0,,,,
5400,160.6959826,2,10.99381212,1.820757157,0,,,,
5410,142.6295484,1.89260416,17.78667085,2,0,,,,
5410,1040.211004,0.062646465,13.2766077,0.047054273,2,,,,
5400,180.2406006,1.769176609,18.64840223,1.804428507,0,,,,
5410,1057.883148,0.538982988,12.34482878,0,2,,,,
5410,106.6274115,1.668901457,13.07594187,1.585544419,0,,,,
5406.574086,164.9145016,1.905277058,12.59503963,1.807139896,0,,,,
5408.664648,1022.974577,0.050706884,7,0.173851382,1,,,,
5400,1014.156051,0.327687685,11.83990858,0.171334614,1,,,,
5403.454638,1055.740721,0,22.0036879,0.15518893,1,,,,
5401.495918,159.8214263,1.487136232,16.10526213,2,0,,,,
5400,1047.115834,0.524554932,23.55316486,0.149012232,2,,,,
5406.930072,1030.879218,0.632111305,9.42482149,0.254580516,1,,,,
5400,147.5331318,1.724232135,7,1.855447397,0,,,,
5407.821181,1021.86256,0,9.603877395,0,1,,,,
5400,1039.433857,0.479559965,10.99611172,0.130303085,1,,,,
5400.829973,1046.420807,0.331124729,20.56908575,0.02765307,2,,,,
5406.579486,985.5687721,0.139166669,10.4234092,0,1,,,,
5400.571886,379.9794775,1.084657173,12.82922264,1.895364677,-1,,,,
5400,158.4150094,1.825526519,16.25186923,1.913759499,0,,,,
5406.309526,1010.131366,0.188965346,23.50592107,0,1,,,,
5410,149.9069549,1.819593709,20.31354136,1.953340459,0,,,,
5400,152.2389713,1.899461821,22.95193881,2,0,,,,
5409.598529,1017.054808,0.154406565,7,0.121079672,1,,,,
5402.967059,1048.241103,0.500925744,22.23354732,0,1,,,,
5410,111.8771512,1.962324972,7.919060842,1.876085196,0,,,,
5408.215625,191.7454291,2,7,1.744899727,0,,,,
5407.913778,1053.266553,0.20133857,11.23080929,0,1,,,,
5407.0601,167.8208495,2,7,1.852468496,0,,,,
5400,1057.055958,0.034161908,20.02399352,0.339683143,2,,,,
5402.597842,1065.122315,0.494848279,20.39786859,0.246917436,2,,,,
5410,123.0953979,1.493798587,20.2695947,2,0,,,,
5404.268554,140.6496411,1.750246739,16.54587779,1.563781575,0,,,,
5401.367828,159.9829919,1.62205225,12.49893154,1.799633612,0,,,,
5399.607632,132.2336151,1.932961163,12.34424752,1.710858498,0,,,,
5400,133.7732669,2,13.68451529,1.798991965,0,,,,
5407.255913,123.7568327,2,7.774608218,1.95000795,0,,,,
5409.890704,1024.430485,0.295113026,24.4691419,0.170465765,2,,,,
5408.651139,1022.733905,0.813527979,19.86190996,0.101400529,1,,,,
5400,150.9978577,1.867855629,11.49284907,1.62488216,0,,,,
5404.814256,124.7058454,1.526367037,16.85581566,2,0,,,,
5400,132.5179094,1.903950745,7,1.661185169,0,,,,
5406.096892,141.6796315,1.830381931,7,1.911969598,0,,,,
5400.621458,1015.376018,0,22.76225884,0.097557886,1,,,,
5403.536953,1010.835118,0.301747997,12.76512475,0,1,,,,
5405.512253,169.4747516,1.503934176,7,2,0,,,,
5409.825393,392.4453103,0.367794079,36.82766863,0.395561919,-2,,,,
5407.436688,159.8978667,1.811601536,12.82683824,1.927227491,0,,,,
5400.511702,160.6987633,1.757351237,7.423644969,1.758401081,0,,,,
5402.493513,990.3127861,0.240526507,11.66106461,0.158220944,1,,,,
5400,122.1316183,2,8.195838055,2,0,,,,
5407.227315,1034.930639,0.307649308,13.27447575,0,2,,,,
5410,159.0255478,2,17.90926699,1.972960645,0,,,,
5409.169448,858.5906254,0.313833166,40.90483423,1.407537377,-2,,,,
5406.881036,1040.752263,0.187459724,7.508488301,0,1,,,,
5410,1030.156687,0.436425254,17.42184868,0,2,,,,
5410,148.8481353,1.800024611,16.75103515,1.817521123,0,,,,
5406.810122,99.46839218,1.796411788,18.98640088,2.152773348,0,,,,
5400.436965,1043.858009,0.434346267,7,0,2,,,,
5398.941329,126.5452952,1.785325755,11.85767614,1.567521947,0,,,,
5402.827386,1026.700075,-0.044306098,17.40747619,0.029217742,2,,,,
5409.77076,1019.848139,0,11.50363505,0,1,,,,
5400,1052.538646,0.417782514,25.18520568,0,2,,,,
5403.489533,521.4043015,1.155315623,15.33582795,1.226478338,-1,,,,
5400,133.8762973,1.81367418,15.07318487,1.522903354,0,,,,
5404.101091,431.3185466,0.630676915,34.20735809,1.183398031,-1,,,,
5408.00084,570.5681199,1.857761533,39.00001456,0.815881124,-2,,,,
5410,1003.599918,0.469306571,27.39832312,0,1,,,,
5402.563201,1077.305968,0.805456898,34.29244694,0.306818086,-2,,,,
5402.507264,988.4712961,0,18.93222627,0.068271595,1,,,,
5400.389025,163.7719836,1.655160125,18.67103054,2,0,,,,
5406.882368,159.2979974,1.801678685,12.54942426,1.698873275,0,,,,
5410,123.685879,1.793055574,16.65516426,1.979082972,0,,,,
5399.284186,1016.412142,0.112749274,17.27873602,-0.07355541,1,,,,
5400,1023.91623,0.502372961,14.49795137,0.228002235,2,,,,
5410,1022.057918,0.463206098,12.59875979,0.006763639,1,,,,
5410,999.8024087,0.378599264,7,0,1,,,,
5400,1003.205357,0,12.2311071,0.262848683,1,,,,
5400,1035.61508,0.216246747,13.57661538,0,1,,,,
5401.38078,130.2909276,1.972033781,16.75042916,1.462031643,0,,,,
5410,1035.060815,0.151912916,12.56254938,0.175270885,1,,,,
5403.690527,111.4997603,1.609746462,7.438941633,1.791702772,0,,,,
5400,1005.205949,0.146757459,15.35682444,0,1,,,,
5410,142.6735768,1.644819123,20.17500867,2,0,,,,
5401.469349,147.7642998,1.570824361,17.05549267,1.72961071,0,,,,
5401.464984,133.7111165,0.837852099,21.96999962,1.928770441,-1,,,,
5410,1041.239882,0.256449809,9.61308021,0.60481865,1,,,,
5410,163.3177348,2,8.47983233,1.791731105,0,,,,
5402.634849,1039.825596,0.325107527,10.5570645,0.128419517,1,,,,
5408.89775,1035.717417,0.165771833,18.40787933,0,1,,,,
5409.043189,988.2550391,0.536441514,18.82009927,0,1,,,,
5400,117.272213,1.913688298,12.31755726,1.57546008,0,,,,
5400,1035.495288,0,13.5075485,0.181865255,1,,,,
5402.030782,166.2385315,1.665293721,20.88174741,1.725570475,0,,,,
5400,142.3408207,1.747971116,7,1.590604131,0,,,,
5409.652365,791.7169906,1.516439086,11.45722227,0.495227922,-2,,,,
5400,1054.405207,0.207321644,22.75523393,0,2,,,,
5399.678885,159.1815886,1.635757482,8.333883506,1.829246695,0,,,,
5410,140.3382843,2,10.81595717,1.628104925,0,,,,
5401.748393,1043.115153,0.379535711,10.97581943,0.151271821,2,,,,
5400.537759,858.5589665,0.478114025,16.4497975,1.281469749,-1,,,,
5400.114558,158.0743672,1.862981728,8.169628762,1.906422703,0,,,,
5400,137.3268053,1.187470257,13.61796196,1.197572054,0,,,,
5410,1032.482066,0.122089176,16.50945715,0.092426094,1,,,,
5410,1003.990483,0.454199078,25.58184001,0.205486566,1,,,,
5400,127.5891825,1.918897826,15.96050454,1.58516388,0,,,,
5400.161054,985.1010998,0.635711044,8.577957166,0.281948807,1,,,,
5407.104516,116.7010491,2.016449001,12.39160263,1.958437936,0,,,,
5406.042707,159.9470131,1.672766244,9.00811883,1.733049446,0,,,,
5407.80418,1071.22537,0.305184688,13.93321773,0.289569148,2,,,,
5406.106024,1018.975871,0.290160751,11.34088861,0,1,,,,
5406.040938,100,1.939993299,26.44818183,2,0,,,,
5400,1043.820416,0.298878682,23.68465729,0.047676686,1,,,,
5401.830328,1032.94341,0.139093567,7,0.090245541,1,,,,
5410,1028.384497,0.538884801,21.73045482,0,2,,,,
5410,165.3671722,1.847104058,11.44830146,1.823691977,0,,,,
5407.771584,1059.466107,0.382340247,13.86652796,0.518482626,2,,,,
5400,1073.787133,0.457145863,12.12220638,0,1,,,,
5403.74384,1058.574188,0.072770106,17.69584568,0,1,,,,
5400,974.59318,0.28068751,20.02796162,0.13234948,1,,,,
5400,137.8512049,1.68002442,8.134364576,1.476639091,0,,,,
5400,134.7537434,1.61096987,10.19898937,1.961001909,0,,,,
5400.448986,142.1381386,1.673872837,7,1.982720211,0,,,,
5400,115.3232683,1.953420606,8.011765366,1.814575767,0,,,,
5410,1071.918145,0.290221371,17.2672006,0,2,,,,
5400.808308,174.9705027,1.840896571,10.51285699,1.94338086,0,,,,
5400,1017.559419,0.188867286,18.76841505,0.230829587,2,,,,
5400,1025.410533,0.300549981,12.07319962,0.198898223,1,,,,
5401.911681,114.1425254,1.809729426,26.99694786,1.839853109,0,,,,
5408.190018,1019.37203,0.410156317,41.98927602,0.737000827,-2,,,,
5400,140.7529474,2,8.971350095,1.754506131,0,,,,
5408.760279,167.0842185,1.812510492,8.586348904,1.778008805,0,,,,
5400,143.2138573,1.737640443,10.3916135,1.723352254,0,,,,
5400,999.8971502,0.003384046,12.84608731,0.104754041,1,,,,
5406.18793,153.8252498,1.892024037,14.00554567,2,0,,,,
5410,123.5617445,1.620987688,9.262755474,1.567070559,0,,,,
5400,163.882963,1.5545674,13.30271783,1.588086121,0,,,,
5410,1016.898571,0.46765116,13.91982547,0.050908677,1,,,,
5403.175704,999.8502493,0.545860682,7,0.070558798,1,,,,
5410,128.0989459,1.831986539,7.139075862,1.871646719,0,,,,
5400,1027.480063,0.545653971,20.80782244,0,1,,,,
5400,146.6146007,1.583439279,10.5429099,1.811604887,0,,,,
5410,137.6625999,1.935534574,13.56454022,1.800734781,0,,,,
5400,1013.771103,0.046469317,21.55348112,0.197054394,1,,,,
5400,1038.938579,0,8.349779247,0,2,,,,
5402.552775,1044.286054,1.182480633,44.54405367,1.178133258,-1,,,,
5401.327642,1012.870933,0.341238108,13.37612853,0,1,,,,
5400,1009.297914,0.635557628,10.03077582,0,2,,,,
5410,1028.767923,0.075953815,15.97024903,0,1,,,,
5406.512804,578.5200888,0.973340315,45.1364521,0.928712767,-1,,,,
5400,1009.379723,0.409359753,22.69475864,0,1,,,,
5408.563564,343.970238,0.100400978,15.09770539,1.10907564,-1,,,,
5410,1051.973517,0.139276001,22.87800736,0.041041039,1,,,,
5405.085646,138.4928442,0.467020317,35.15135242,1.990739111,-2,,,,
5400,1034.327895,0.325863522,28.76721112,0.141113064,1,,,,
5400,134.4997306,1.896264114,15.57780521,1.796458197,0,,,,
5405.869009,993.7051189,0.08144796,14.14477649,0.115210504,1,,,,
5410,1058.251534,0.28000724,7.101922937,0.237446182,1,,,,
5400,1033.507075,0.251022753,15.23296786,0,1,,,,
5400,149.9882922,2,12.47397887,1.286394548,0,,,,
5401.607854,112.6425645,1.848749985,22.41448569,1.587547602,0,,,,
5410,1040.276231,0.422741999,15.04922728,0,1,,,,
5400.523435,1018.767512,0.037244993,21.14597735,0,2,,,,
5401.193812,135.6987593,1.570951665,7,1.704006272,0,,,,
5400,1007.775276,0.29856833,12.38357583,0.110874078,1,,,,
5404.832784,1024.154465,0.317872619,24.15803703,0.099427283,1,,,,
5406.008857,1014.271848,0.235458505,11.60282811,0,1,,,,
5405.289857,1084.922501,0.061871529,23.03064031,0.806457482,-1,,,,
5404.564126,130.7888885,2,17.25743921,1.947548186,0,,,,
5405.254576,131.664167,1.702635971,8.010390149,1.934961492,0,,,,
5400,1038.181507,0.005455442,12.74411283,0.180183261,2,,,,
5401.678385,132.9678514,1.610387601,11.86967671,1.664935447,0,,,,
5406.944144,143.981648,1.619994854,3.324034722,1.625270971,0,,,,
5402.587167,628.00354,1.939738694,34.99248531,1.902827563,-1,,,,
5400,151.5899748,1.967912129,17.31127061,1.9090929,0,,,,
5400,1087.028097,0.080220093,16.25963822,0,2,,,,
5400,1012.865551,0.862771364,15.07031951,0.060399533,1,,,,
5400,1056.417561,0.231997539,25.05211366,0.024247837,2,,,,
5400.183656,115.5178141,1.714862207,22.99036336,1.572597956,0,,,,
5410,1025.443362,0.165180643,15.58650936,0.318293842,1,,,,
5400.352461,1012.083491,0.472900311,7,0,1,,,,
5400,1037.849341,0.247201497,12.75495953,0,2,,,,
5408.803736,1015.448289,0.278343719,16.19434613,0.099980787,1,,,,
5403.210029,611.5081141,0.12923172,45.94080823,1.412494194,-1,,,,
5400.996741,119.8582065,1.652274156,11.64562008,1.683709809,0,,,,
5410,1074.986382,0.138379532,17.50981855,0.091026255,2,,,,
5400,1051.770238,0.33898836,16.44352151,0,2,,,,
5400.736376,1014.700747,0.18847692,19.85306595,0.13232788,1,,,,
5400,1040.602251,0.287137256,15.95965573,0,1,,,,
5400,153.0937699,1.501582749,7,1.611523574,0,,,,
5400,130.6950914,1.711345299,12.15880247,1.715649874,0,,,,
5407.555544,142.9105176,1.873004806,8.690036296,1.9083215,0,,,,
5400,156.5061503,1.835144943,11.20105095,1.847358289,0,,,,
5409.471446,666.6678168,0.995138346,50.65242794,1.26344135,-2,,,,
5400,1062.553387,0.010368069,20.84693599,0.354321361,2,,,,
5401.874738,166.7010373,1.863963352,9.214174537,1.67431757,0,,,,
5402.352026,1042.698655,0.364270827,11.53545747,0.186850989,2,,,,
5404.600165,115.3265669,1.667708579,14.665406,1.954771793,0,,,,
5406.868571,138.8278585,2,7.951749749,1.859496276,0,,,,
5406.524092,1069.173037,0.459550177,17.00452587,0.09963118,2,,,,
5400,992.5439738,0.24837907,22.95618617,0,1,,,,
5410,1022.676065,0.408203717,20.68621149,0.033863069,2,,,,
5407.404798,130.1717917,1.910427253,7,1.608764727,0,,,,
5400.165893,134.5046481,1.535744215,13.04853158,1.644215074,0,,,,
5409.651657,1015.086652,0.280926121,24.88119014,0.19394093,1,,,,
5403.227074,155.6100491,0.156222411,49.54675869,0.848352338,-1,,,,
5400,1031.474333,0.365290016,8.699708021,0.20896911,1,,,,
5400,994.4642436,0.158970152,15.2953046,0.157388472,1,,,,
5400,1015.226836,0.371560908,14.94371855,0,1,,,,
5400,123.2903921,1.539708024,10.04498447,1.668657762,0,,,,
5403.685936,141.3345291,1.812394515,10.04502901,1.670129223,0,,,,
5400.649952,1038.977915,0.02138684,8.077352305,0.258559926,2,,,,
5402.380784,124.4398218,2,14.22033263,2,0,,,,
5400,100,1.656442749,14.62046161,1.837818868,0,,,,
5400,123.0960377,1.870654591,18.11642263,1.612988772,0,,,,
5400,1026.373956,0.352276914,13.26485877,0,1,,,,
5410,1037.466194,0.558913336,21.79005373,0,2,,,,
5400,149.687034,1.716882865,9.997044409,1.702613102,0,,,,
