Radio Frequency,Pulse Width,Azimuth,Amplitude,Angle Of Elevation,Ground_Truth
5402.610079,432.7146008,0.059123677,40.81769022,0.512786985,Noise
5400,997.1333087,0.631785295,25.82667785,0.590928919,Emitter_2
5400,167.8521314,1.815153228,24.56037571,1.966775781,Emitter_1
5400,159.0781107,2,19.4018399,1.860545871,Emitter_1
5402.49386,145.5538454,1.64789159,25.15418578,0.920830149,Noise
5400,1059.796233,0.112093877,48.3420145,0.104035352,Emitter_3
5408.22279,1076.880239,0.015150608,51,0.159343182,Emitter_3
5406.385181,125.4993134,1.710469105,10.44120067,1.477723245,Emitter_1
5410,138.9593937,1.945490083,17.48964367,1.954968481,Emitter_1
5410,148.0709045,1.64381144,13.48198064,1.699631569,Emitter_1
5402.320871,580.8037973,1.026879305,8.186771252,0.301918294,Noise
5400,1042.815174,0.825211676,27.33282049,0.603807301,Emitter_2
5410,146.6045619,1.730764941,7,1.898610969,Emitter_1
5400,1073.701001,0,50.11617834,0.01818201,Emitter_3
5410,150.7002136,1.596401282,10.98366796,1.648652989,Emitter_1
5406.860087,159.6639324,1.764254434,24.82396624,1.63863424,Emitter_1
5405.212052,1000.211234,0.375074326,27.26438044,0.230457625,Emitter_2
5410,1071.028217,0,43.49332763,0.032719978,Emitter_3
5410,154.8584085,1.796284898,16.2228889,1.732182535,Emitter_1
5410,1007.005912,0.481984731,26.17876307,0.78699915,Emitter_2
5410.33953,1031.642961,0.09688475,17.28300868,0.201956971,Emitter_2
5402.58653,144.4587099,1.825800591,8.003963447,1.664966133,Emitter_1
5400,139.7823315,1.752832151,9.540036872,1.595696898,Emitter_1
5400,117.5698577,2,8.441456179,1.77840848,Emitter_1
5410,989.5184971,0.292889213,26.97053331,0.538540726,Emitter_2
5402.839799,1034.082897,0.442857418,36.95385863,0.358959492,Emitter_2
5407.484817,860.635754,0.226034222,45.14123961,0.639872551,Noise
5400,1014.642166,0.373462661,21.39493013,0.656633437,Emitter_2
5401.73699,1009.076531,0.167842453,33.87840037,0.462832622,Emitter_2
5410,134.3303579,1.550821972,19.62193694,1.784834394,Emitter_1
5400,146.0078474,1.70447783,22.68001181,1.681442857,Emitter_1
5410,1058.967864,0.63884888,46.76150341,0,Emitter_3
5409.170967,1040.777718,0.483812172,28.41798517,0.279745098,Emitter_2
5400.805321,1039.033175,0.23716932,29.63859438,0.636742199,Emitter_2
5408.419451,140.9100659,1.841075576,11.39256779,1.774058046,Emitter_1
5401.912767,1031.78072,0.168568761,32.62953642,0.783755486,Emitter_2
5403.402672,1079.394566,0.381005446,24.895446,1.11146418,Noise
5410,136.2874837,1.944862657,7,2,Emitter_1
5400,151.9351416,1.846541976,12.52142281,1.684166474,Emitter_1
5404.157977,438.7010861,1.543780867,23.69829843,0.784313387,Noise
5407.258777,972.4901043,1.345057357,26.87371526,1.582860151,Noise
5410,136.210913,1.679387468,13.48734089,2,Emitter_1
5403.922861,167.5429725,1.526595719,17.496353,1.549238949,Emitter_1
5407.704998,112.917681,1.031346698,34.06063916,1.189322523,Noise
5403.795256,132.7202511,1.764484999,9.882031687,1.69245033,Emitter_1
5400,1035.971395,0,49.83200087,0,Emitter_3
5406.198405,141.6054635,1.660223994,10.67510172,1.739080911,Emitter_1
5410,1055.319464,0,40.3090777,0.377142408,Emitter_3
5400,138.4919659,1.902314304,7,1.481267265,Emitter_1
5400,100,1.831395428,8.801930371,1.944758898,Emitter_1
5400,1015.074572,0.277382256,28.76989689,0.643628275,Emitter_2
5409.686341,617.0347668,1.125980978,15.14745217,1.224223618,Noise
5408.593963,1026.788196,0.098271383,24.91962537,0.510171131,Emitter_2
5406.166812,135.4969226,0.149345454,39.89300238,0.735864015,Noise
5400.419869,1058.743602,0,49.36853477,0,Emitter_3
5401.748642,147.5904944,1.667229811,16.33465123,1.684429746,Emitter_1
5410,114.0065112,1.859066494,16.17489259,1.905724294,Emitter_1
5401.154085,143.9431867,2,13.27085592,1.931802663,Emitter_1
5399.601305,185.5787849,1.778312771,11.44583242,1.833366341,Emitter_1
5410,1015.870744,0.606261874,35.41520138,0.343874198,Emitter_2
5400,1040.686586,0.098330073,36.56409815,0.00082349,Emitter_3
5404.669536,161.8654436,1.791591708,12.91872272,1.629332362,Emitter_1
5406.777017,799.6542145,0.822568548,23.70130567,0.730355002,Noise
5400,147.0264092,1.962327557,16.29832642,1.934533264,Emitter_1
5400,1054.300378,0,50.6420443,0.232354614,Emitter_3
5400,1060.810383,0.104364699,36.78402767,0.426135732,Emitter_2
5400,165.8235491,1.981854556,18.58597265,2,Emitter_1
5400.652524,995.3451469,0.420042084,20.51544296,0.734651031,Emitter_2
5407.994546,537.9428573,0.135449835,12.65723897,1.661765132,Noise
5400,1026.201209,0.459390891,31.4724438,0.43332956,Emitter_2
5400,160.984386,1.784141895,13.84926855,1.616097642,Emitter_1
5400,976.3902643,0.284898619,20.71497032,0.299671825,Emitter_2
5408.300824,857.8038713,1.719822911,34.47551369,1.861127829,Noise
5400,136.2214913,1.378485499,7.678602449,1.711193641,Emitter_1
5400,117.0444545,1.866491681,20.67196609,1.878084926,Emitter_1
5400,149.9040057,1.691580028,12.28057239,1.773110197,Emitter_1
5400.84887,736.4511255,1.822067335,22.71442513,0.459811674,Noise
5403.053971,128.2978133,1.770561082,13.10106583,1.853701061,Emitter_1
5410,115.6730022,1.773420412,14.02724037,1.843319878,Emitter_1
5410,1010.33243,0.334228218,33.17288139,0.34325908,Emitter_2
5410,172.4447366,1.720302187,13.02219845,1.77105657,Emitter_1
5404.877771,120.4656195,1.423763456,11.77942038,1.947475843,Emitter_1
5400,1039.790157,0,43.58591745,0,Emitter_3
5400,1033.666861,0.494032438,35.75163335,0.422463233,Emitter_2
5409.28666,139.7844101,1.774186099,8.102419511,2,Emitter_1
5403.632494,1100,0.226558818,43.98906801,0.315628074,Emitter_3
5404.379151,159.4191165,0.204296322,17.08064365,0.556465493,Noise
5407.628266,1068.446538,0.073619079,38.87100961,0,Emitter_3
5408.057088,1022.61643,0.135987937,30.20633789,0.554976526,Emitter_2
5400.53035,148.210362,1.789972045,18.24775134,2,Emitter_1
5410,127.7329667,1.373533633,16.30821593,1.5638508,Emitter_1
5405.12128,1068.793724,0,44.76369029,0.138286202,Emitter_3
5400,129.1017864,1.743383332,10.00302642,1.823441993,Emitter_1
5404.496721,113.6953842,1.733587156,12.91017113,1.510502862,Emitter_1
5400.724676,1031.804625,0.162823796,37.77912967,0.517388705,Emitter_2
5410,1073.4572,0.130060406,46.53890937,0.072562844,Emitter_3
5403.139595,152.8240581,1.330411537,16.48085765,1.8055085,Emitter_1
5410,112.4560867,1.68905355,11.57727222,1.985830676,Emitter_1
5400,166.4486192,1.768089883,18.59299116,2,Emitter_1
5400,1048.501707,0,42.40788537,0.024190497,Emitter_3
5400,1021.527623,0.469343828,27.28751381,0.607889058,Emitter_2
5402.744931,684.4980426,1.168494808,50.108224,0.062286096,Noise
5400,149.0473054,2,11.74929567,1.859332158,Emitter_1
5409.348324,131.0157887,1.89961814,14.93902945,1.435989723,Emitter_1
5410,1065.072793,0.181371333,27.10165858,0.675759424,Emitter_2
5400,155.4630336,1.394986862,14.63467369,1.532729839,Emitter_1
5407.871476,1058.968055,0,48.33019854,0.21941857,Emitter_3
5405.79878,136.9634952,1.706088944,13.48169103,1.878676458,Emitter_1
5400,1052.560852,0.127640623,40.21605947,0,Emitter_3
5409.018333,740.8059517,1.454434684,8.125445477,0.218437623,Noise
5410,114.0789798,1.569494607,15.9299136,1.712376835,Emitter_1
5407.64668,135.7851514,1.67055172,7,1.590283528,Emitter_1
5403.325051,1003.253127,0,29.74452195,0,Emitter_2
5401.401948,1055.706112,0.58394994,21.49237638,0.658666321,Emitter_2
5403.337132,140.1556592,1.606017767,7,1.913519083,Emitter_1
5410.173535,148.3275885,1.466803706,12.53607094,1.888584199,Emitter_1
5410,132.7187281,2,8.515294329,2,Emitter_1
5400.134047,168.1850111,1.317925831,25.56903556,1.196827079,Noise
5410,100,1.862038471,17.65085375,1.85095168,Emitter_1
5407.640777,203.8023261,1.513119026,47.13995741,1.894193163,Noise
5400.943145,987.3950384,0.459316417,28.45646021,0.587562801,Emitter_2
5410,156.9102456,1.547202954,14.06727557,1.624363806,Emitter_1
5400,1009.251478,0.324980213,27.08954362,0.511030242,Emitter_2
5410,1072.066897,0.029153809,43.91452798,0.205250358,Emitter_3
5402.433299,189.6158931,1.821229263,14.77689394,2,Emitter_1
5400,129.5155921,2,10.68548835,1.857880412,Emitter_1
5404.255379,999.4768215,0.604502522,29.36106374,0.321499366,Emitter_2
5402.625416,1025.828634,0.204360506,42.08517423,-0.0638596,Emitter_3
5400,184.6987691,1.762915209,7,1.813850936,Emitter_1
5400,117.7354891,1.600008326,9.581851149,2,Emitter_1
5400,100.3676942,1.739766795,9.368781442,1.764618596,Emitter_1
5402.323392,126.2440405,2,12.58948236,1.954413724,Emitter_1
5401.059311,1043.806142,0,42.98778441,0,Emitter_3
5405.762372,167.7083421,2,9.00306454,2,Emitter_1
5400.819133,1042.34006,0,35.02895298,0.136116481,Emitter_3
5403.576376,139.3133869,1.791814125,7,1.520525059,Emitter_1
5400,1014.754271,0.164764897,29.61940522,0.167043156,Emitter_2
5400.187469,990.9692003,0.457991723,35.87416273,0.583549473,Emitter_2
5407.040769,1061.121601,0,49.98353103,0,Emitter_3
5400,1036.856748,0.492293476,29.05185312,0.645641667,Emitter_2
5405.550261,1041.227955,0.35024862,34.49213177,0.605582218,Emitter_2
5400.641281,1080.73201,0,42.08493544,0,Emitter_3
5409.271921,124.8794976,1.309969307,12.09264887,2.006764212,Emitter_1
5400,1020.662495,0.491240958,29.51272633,0.275942393,Emitter_2
5406.746744,249.1060872,0.1358623,38.62962489,0.006805707,Noise
5403.259337,1023.903873,0.217284713,34.27594674,0.263967415,Emitter_2
5400,1028.963553,0.325702426,22.5354708,0.319424351,Emitter_2
5400,1026.676352,0.746173351,30.37465175,0.495246297,Emitter_2
5400,1017.486386,0,33.59488444,0.20361146,Emitter_2
5400,124.2794646,2,19.5488999,1.836934704,Emitter_1
5409.089939,472.955873,1.951418433,13.84304419,1.32317625,Noise
5400,170.912627,1.808937766,9.072853178,1.72960856,Emitter_1
5400,1061.455672,0.139117812,51,0,Emitter_3
5401.682485,1031.205592,0,37.35960377,0.448931788,Emitter_2
5410,123.815082,1.669244998,17.88820636,2,Emitter_1
5400,999.7802137,0.223606386,27.2781182,0.380292405,Emitter_2
5403.006419,126.1805943,1.382654775,17.47873919,1.739420787,Emitter_1
5400,1064.360485,0,43.74780419,0,Emitter_3
5400,1017.572279,0.409963168,30.93769548,0.618007361,Emitter_2
5408.003195,1100,0.122570225,48.73241394,0,Emitter_3
5408.265583,109.9836416,1.846321748,14.51614951,2,Emitter_1
5400.139351,553.8664499,1.321057692,33.2802842,0.533223832,Noise
5400,1048.676119,0.579032062,26.20628579,0.578730576,Emitter_2
5400,1011.399164,0.245354481,29.15036292,0.450190132,Emitter_2
5402.820632,1004.067881,0.442070776,27.02882444,0.820828163,Emitter_2
5402.553961,1000.70608,0.338149017,24.57281459,0.563342921,Emitter_2
5409.680204,123.5726712,1.98335727,13.35142493,1.869812668,Emitter_1
5400,121.4458386,1.711891473,18.95107289,1.623614456,Emitter_1
5400.565651,148.5553984,1.781187707,12.32899295,1.888263323,Emitter_1
5410,149.4758422,2,8.931958691,1.909883402,Emitter_1
5400,139.6880258,1.670953252,7.728595169,1.927508684,Emitter_1
5400.61783,1089.952066,0,44.44862606,0.11262186,Emitter_3
5400,113.0194134,1.91304669,7,2,Emitter_1
5400.821219,348.1148919,0.961468284,16.57869876,1.94483173,Noise
5410,1035.706559,0,33.85960351,0.308760788,Emitter_2
5403.291678,124.6868871,1.741041991,8.632664121,1.719462342,Emitter_1
5399.617804,1068.15493,0.0114331,47.9760854,-0.101737814,Emitter_3
5400.569248,132.946597,1.911412461,17.25520655,1.926957284,Emitter_1
5410,1071.222294,0,45.99056178,0,Emitter_3
5400,1017.944702,0.077303221,34.58107153,0.398584121,Emitter_2
5400,1019.861145,0.02505911,25.98102049,0.294320874,Emitter_2
5400.788248,1047.486751,0.263617999,47.36070213,0.408625358,Emitter_3
5400.102694,1099.888557,0.320147024,48.99519244,0.065535761,Emitter_3
5400,160.0720595,1.965633514,7,1.802308028,Emitter_1
5400,153.6728465,1.604528639,13.01411971,2,Emitter_1
5400,996.5802234,0.312829368,20.14807655,0.814390935,Emitter_2
5400,1050.280616,0.322301069,31.4836932,0.523246336,Emitter_2
5400.306901,864.6606217,0.144101889,14.47393439,0.319932512,Noise
5400.103208,386.9858089,0.604993693,23.95143706,0.262428742,Noise
5405.913195,142.6964531,2,8.263085973,1.571179526,Emitter_1
5400,122.1257632,1.880458086,7.167638042,1.552202908,Emitter_1
5403.384723,565.1267347,1.154941307,22.81262214,1.248277864,Noise
5402.503061,107.2304517,1.735774742,11.24029464,1.922265222,Emitter_1
5402.717925,1075.329789,0.034929456,51,0.078344375,Emitter_3
5408.005934,162.7218389,1.787154548,16.28599411,1.741878888,Emitter_1
5407.051783,131.6074786,1.788443762,8.40879365,1.799589386,Emitter_1
5400,152.1425998,1.324862747,8.837786388,1.855104771,Emitter_1
5400,151.3543181,1.826246576,8.245431563,1.596611396,Emitter_1
5400,1010.185271,0.410854423,36.68122966,0.582394881,Emitter_2
5400,1005.675002,0,26.45101191,0.231785487,Emitter_2
5401.886214,126.6195017,1.898959089,24.16548386,1.918053942,Emitter_1
5403.058901,1064.629947,0.009972536,40.86846488,0,Emitter_3
5400,153.8382328,1.866367339,7,1.751220747,Emitter_1
5400,1010.1927,0.559519999,31.35603965,0.286061944,Emitter_2
5408.954098,1084.033848,0,46.29709566,0,Emitter_3
5400,122.0273881,2,11.82356135,1.51008236,Emitter_1
5400,132.6264652,1.677555805,10.21556667,1.871520258,Emitter_1
5400,130.1438724,2,14.56759547,1.922991395,Emitter_1
5400,1070.431261,0,49.67477859,0,Emitter_3
5404.016439,1033.588863,0.248539096,34.41796364,0.639605465,Emitter_2
5401.201264,964.7506089,0.301449093,25.3587738,0.237974151,Emitter_2
5410,175.360715,1.635968231,14.55702115,1.677424345,Emitter_1
5404.703446,1051.478281,0.000498363,42.28706216,0,Emitter_3
5409.647737,581.3389537,0.242256812,22.01702561,1.223542564,Noise
5403.802163,207.473528,1.613536852,31.46910875,1.917138209,Noise
5400,158.9999207,1.768462496,7,1.7840776,Emitter_1
5402.386192,133.158154,1.80429941,14.24641166,1.651644407,Emitter_1
5405.63458,135.8281851,0.157965887,31.31855961,0.980008559,Noise
5402.097312,167.8380184,1.754309808,15.76699469,1.654074408,Emitter_1
5407.866071,296.7603712,0.46364468,41.22354041,0.777191274,Noise
5400,138.7588208,1.748063494,10.43943632,1.57174469,Emitter_1
5400,128.4608074,1.40734567,14.61840227,1.719559663,Emitter_1
5400,1050.82407,0.194007443,27.49127391,0.419822808,Emitter_2
5400,1100,0,43.57515808,0.163836646,Emitter_3
5405.229525,1029.877343,0.208068323,23.87693172,0.320046003,Emitter_2
5402.047255,117.0355155,0.141573974,11.00812762,0.844393146,Noise
5400,141.7479896,1.70412826,13.03317607,1.658169953,Emitter_1
5400,158.9617239,1.886149505,15.93517487,1.370760547,Emitter_1
5400,139.3052667,1.627874982,9.863163112,1.855915437,Emitter_1
5400,124.9351701,1.823496126,19.18521447,1.756045532,Emitter_1
5405.97723,1078.681788,0,51,0,Emitter_3
5410,126.6680119,1.569113793,7,1.726212187,Emitter_1
5410,1025.238703,0.433600976,28.72587163,0.747488002,Emitter_2
5400,1007.913515,0.553589527,29.25600013,0.449185357,Emitter_2
5410,1030.813112,0.376676585,41.92652532,0.310261523,Emitter_3
5400,989.6376149,0.265834862,31.88021831,0.500746003,Emitter_2
5400,165.3528479,1.88835787,14.74922074,1.606098573,Emitter_1
5400,119.7482737,1.748013408,13.38711176,1.873505055,Emitter_1
5403.358126,138.1896391,1.860302453,7.465375948,2,Emitter_1
5410,111.9630778,1.746221239,18.57265519,1.723952539,Emitter_1
5400,119.3944708,2,7.288108655,1.823519578,Emitter_1
5400,1074.225061,0,50.32289408,0.120053583,Emitter_3
5408.005788,996.9120421,1.785938102,48.13295744,0.360955086,Noise
5403.026305,875.1679175,0.881034951,43.54988737,1.475338813,Noise
5402.180573,177.7104881,0.593736616,25.131994,1.003341485,Noise
5400,1015.554323,0.093824157,35.10301117,0.322154725,Emitter_2
5405.324639,117.9670222,1.434157215,10.1530547,1.999874418,Emitter_1
5410,1100,0.186912697,47.25187092,0.525148812,Emitter_3
5403.814793,1044.707042,0.138644328,51,0,Emitter_3
5400,1072.425282,0,41.73529123,0,Emitter_3
5410,1057.346419,0.8928505,32.90356962,0.21644958,Emitter_2
5402.882692,800.126185,0.293403979,39.23868748,1.116465103,Noise
5400,138.8221078,1.560931746,7.708751351,1.97545545,Emitter_1
5409.303271,612.8476249,1.545417464,19.19839256,0.964953059,Noise
5406.02666,237.1012972,1.128561019,15.84654637,1.341075261,Noise
5400,142.2804816,2,14.75883508,1.93880342,Emitter_1
5406.216035,128.6204305,1.838389392,7,1.592219978,Emitter_1
5404.643987,1077.242106,0,40.29040717,0.096149548,Emitter_3
5402.31954,118.6077015,1.888421112,11.11069433,1.523187647,Emitter_1
5400,1041.454917,0.245366818,35.4504179,0.221725564,Emitter_2
5409.196267,1003.332963,0.593017149,34.58397575,0.497894854,Emitter_2
5403.189659,1041.489876,0.067581176,32.41439458,0.357521132,Emitter_2
5400,134.1539623,1.561998718,7,1.831687356,Emitter_1
5400,1028.042178,0.510189204,28.88768029,0.659933123,Emitter_2
5410,1064.244923,0,46.79423461,0,Emitter_3
5400,1073.889059,0,44.42373156,0,Emitter_3
5410,1066.285502,0,41.11311166,0,Emitter_3
5404.372159,1083.899939,0.132082507,42.67708991,0,Emitter_3
5408.935686,1071.788637,0,51,0.279536817,Emitter_3
5398.540145,994.544099,0.689493687,23.92955568,0.526352535,Emitter_2
5405.706139,1061.653995,0,43.48307072,0.120042202,Emitter_3
5400,1081.489868,0,51,0,Emitter_3
5400,1029.835645,0.498663165,26.94382374,0.239906862,Emitter_2
5400.180898,185.0799105,0.858769708,24.13415805,1.974243872,Noise
5400,1001.95834,0.330634389,30.64099705,0.608732671,Emitter_2
5407.054781,994.6450952,0.477927645,27.9558684,0.345930122,Emitter_2
5400,987.887446,0.469584224,32.36403703,0.534499295,Emitter_2
5400,146.9373534,1.68374692,7,1.551559776,Emitter_1
5404.015922,1052.945329,0.136486855,44.65711743,0.176345709,Emitter_3
5400,165.805049,1.776157955,8.832031299,1.943316797,Emitter_1
5410,1055.811553,0.225131909,41.1775353,0,Emitter_3
5400,1033.418291,0.469483784,35.51591993,0.751362061,Emitter_2
5401.851324,983.5316418,1.573972091,40.47313817,0.174564216,Noise
5410,159.1818814,1.546230782,13.26138208,1.683397832,Emitter_1
5410,127.651122,1.604616381,12.01242324,1.659477736,Emitter_1
5401.127137,115.6535606,2,14.25186657,1.619594215,Emitter_1
5400,1067.007672,0,49.25054831,0.042464178,Emitter_3
5400,1019.414092,0.592865676,26.13683039,0.677072617,Emitter_2
5400.7519,1054.144489,0,51,0,Emitter_3
5400,1075.144439,0.128768113,50.13594558,0,Emitter_3
5400.607109,140.0549995,1.824027376,11.73009129,1.811631352,Emitter_1
5400,998.7996215,0.53771917,33.50371252,0.672704256,Emitter_2
5400,1035.506638,0.123161053,48.02550786,0,Emitter_3
5405.128956,761.4636447,1.563898235,34.07969645,0.227790003,Noise
5400,1012.504293,0.344734384,31.68538015,0.214267972,Emitter_2
5410,1081.796669,0,41.00968754,0.109687083,Emitter_3
5400,144.5374547,1.580657425,7,1.912552969,Emitter_1
5400.784563,1026.434758,0.376918682,38.66166876,1.447411932,Noise
5410,1013.619611,0.071938267,24.76075203,0.770215994,Emitter_2
5400,1098.250818,0.148806326,38.66940533,0,Emitter_3
5410,157.0375685,1.924665988,19.24022709,1.550434258,Emitter_1
5409.816768,107.706396,1.640650587,9.688283413,1.858199795,Emitter_1
5410,160.6697107,1.453721805,8.617248574,1.369324829,Emitter_1
5403.394376,1014.302786,0.038810305,42.56053498,0.064528974,Emitter_3
5400,153.4940899,1.806211488,26.6799278,1.995678105,Emitter_1
5400,1006.223837,0.018398049,28.29786872,0.746968239,Emitter_2
5400,1046.3417,0.287688721,27.60536207,0.723465405,Emitter_2
5400.52746,145.8938683,1.830837771,8.617650196,1.913490589,Emitter_1
5400,1050.014635,0,50.5427132,0.519259625,Emitter_3
5405.860334,123.624582,1.660173329,11.11821121,1.782110528,Emitter_1
5400,128.2018996,1.936031507,12.92182156,2,Emitter_1
5410,1012.729173,0.362304858,27.70749598,0.407258698,Emitter_2
5400,1002.920901,0.055002369,27.92135349,0.493458275,Emitter_2
5404.837668,552.2840918,1.716388758,16.90866318,1.468999781,Noise
5410,117.9375991,1.823039456,13.1080612,1.941643617,Emitter_1
5409.102361,100.3037706,1.94452708,9.604184069,1.754268109,Emitter_1
5410,1025.389371,0,29.2005158,0.228519702,Emitter_2
5410,1019.546435,0.360930398,22.29573327,0.505362419,Emitter_2
